Date,Vol20,Mom20,VIX,Label
2010-06-03,0.020696221747101746,-0.052302740940211256,29.459999084472656,1
2010-06-04,0.020850436469431338,-0.05418809598850227,35.47999954223633,0
2010-06-07,0.020782100000610988,-0.05186034577787346,36.56999969482422,0
2010-06-08,0.01800868997350781,-0.08212847287176384,33.70000076293945,0
2010-06-09,0.018008026613902144,-0.08443390239534598,33.72999954223633,0
2010-06-10,0.019109385922773958,-0.07066849313753132,30.56999969482422,0
2010-06-11,0.019074333350875425,-0.05440137358799946,28.790000915527344,0
2010-06-14,0.018722943862223083,-0.03845797811320917,28.579999923706055,0
2010-06-15,0.01950990807812813,-0.017112374033827482,25.8700008392334,0
2010-06-16,0.01927159468441839,-0.003914623106551773,25.920000076293945,0
2010-06-17,0.019227549015905582,0.003400142680214824,25.049999237060547,0
2010-06-18,0.017009805627728303,0.04390567283248359,23.950000762939453,0
2010-06-21,0.016791362711019515,0.025937420431380476,24.8799991607666,0
2010-06-22,0.01697509541573447,0.02210813968631009,27.049999237060547,0
2010-06-23,0.01700279748457046,0.017896899090511287,26.90999984741211,0
2010-06-24,0.01739186331151957,0.007102344663517002,29.739999771118164,0
2010-06-25,0.015608103298056342,-0.02145871398993826,28.530000686645508,0
2010-06-28,0.015380897319556693,-0.012145641265111085,29.0,0
2010-06-29,0.016449673560427973,-0.02626431542986507,34.130001068115234,0
2010-06-30,0.015226233090189431,-0.05999197038076254,34.540000915527344,0
2010-07-01,0.015153163432611357,-0.06739320665315163,32.86000061035156,0
2010-07-02,0.013206993195084723,-0.038698463493959556,30.1200008392334,0
2010-07-06,0.013090278040390483,-0.020196883050933256,29.649999618530273,0
2010-07-07,0.014779857061973446,-4.769331066845073e-05,26.84000015258789,0
2010-07-08,0.014876843594846532,0.015274378708085123,25.709999084472656,0
2010-07-09,0.013416868544896467,-0.006196363475340028,24.979999542236328,0
2010-07-12,0.013365898174747575,-0.010357517890032808,24.43000030517578,0
2010-07-13,0.013803513492047018,0.006133604744684273,24.559999465942383,0
2010-07-14,0.01276352566289398,-0.016324336182141463,24.889999389648438,0
2010-07-15,0.012765313504921945,-0.015703841634822746,25.139999389648438,0
2010-07-16,0.014081726607699028,-0.04434219378048254,26.25,0
2010-07-19,0.014181331407241716,-0.039738424627823954,25.969999313354492,0
2010-07-20,0.014473266810182784,-0.026298875803118293,23.93000030517578,0
2010-07-21,0.01429808230806913,-0.022816417188562088,25.639999389648438,0
2010-07-22,0.015207836506922052,0.0021057317539412423,24.6299991607666,0
2010-07-23,0.01478316441962846,0.02783435597016659,23.469999313354492,0
2010-07-26,0.014908310372186387,0.03420780564413595,22.729999542236328,1
2010-07-27,0.014870572090329355,0.037384930069151334,23.190000534057617,1
2010-07-28,0.012907052876054564,0.06352551342328128,24.25,1
2010-07-29,0.012708036570375954,0.06849447138992226,24.1299991607666,0
2010-07-30,0.012604557231838598,0.07308286577054157,23.5,0
2010-08-02,0.013093302345060865,0.10332652240521445,22.010000228881836,1
2010-08-03,0.013267387686058445,0.09089107680101538,22.6299991607666,0
2010-08-04,0.011668177912393506,0.06464952433806559,22.209999084472656,0
2010-08-05,0.01159437738572124,0.053097738253188975,22.100000381469727,0
2010-08-06,0.01162947516985924,0.04103353904701357,21.739999771118164,0
2010-08-09,0.011646422791120594,0.045913098493816085,22.139999389648438,0
2010-08-10,0.011360976009457211,0.024804328707847878,22.3700008392334,0
2010-08-11,0.01305150782185708,-0.0031915123083301467,25.389999389648438,0
2010-08-12,0.013120785626156508,-0.009573198589207021,25.729999542236328,0
2010-08-13,0.011495685707854536,0.015469621461676741,26.239999771118164,0
2010-08-16,0.011435728576445696,0.00904095959151574,26.100000381469727,0
2010-08-17,0.01149678438216856,0.010231914464132963,24.329999923706055,0
2010-08-18,0.011044843060975796,0.025404054581122937,24.59000015258789,0
2010-08-19,0.010631615797826236,-0.014434663187530061,26.440000534057617,0
2010-08-20,0.010411631284960261,-0.02608440158721337,25.489999771118164,0
2010-08-23,0.01005106611778813,-0.039799421387116785,25.65999984741211,0
2010-08-24,0.010438893624149867,-0.053967015305909305,27.459999084472656,0
2010-08-25,0.010499962041081641,-0.04412154063061313,26.700000762939453,0
2010-08-26,0.010532385289553576,-0.045879304186224656,27.3700008392334,0
2010-08-27,0.011255819293337624,-0.03092408820699455,24.450000762939453,0
2010-08-30,0.010070715742983889,-0.06606939694350988,27.209999084472656,0
2010-08-31,0.010091946333368164,-0.061575330538103934,26.049999237060547,0
2010-09-01,0.012361435605772802,-0.03992205803686677,23.889999389648438,0
2010-09-02,0.012616229978565624,-0.029951385878122405,23.190000534057617,0
2010-09-03,0.012999122797509588,-0.013346334225472711,21.309999465942383,0
2010-09-07,0.013130308681458957,-0.029648543529667837,23.799999237060547,0
2010-09-08,0.01322573981140878,-0.017529847862647663,23.25,0
2010-09-09,0.011683789368211003,0.014821173361534878,22.809999465942383,0
2010-09-10,0.011601884303602289,0.02623597608324202,21.989999771118164,0
2010-09-13,0.011752645985268984,0.04071635438353005,21.209999084472656,0
2010-09-14,0.011754501911245567,0.040550383096079834,21.559999465942383,0
2010-09-15,0.01151672593736982,0.03184627286876718,22.100000381469727,0
2010-09-16,0.01152436033324834,0.029693082120619163,21.719999313354492,0
2010-09-17,0.010639631071110154,0.04831516589901086,22.010000228881836,0
2010-09-20,0.010924119666366122,0.06780823009391423,21.5,0
2010-09-21,0.010869360915390662,0.06973692729069692,22.350000381469727,0
2010-09-22,0.010196618950062757,0.08051934534733429,22.510000228881836,0
2010-09-23,0.010546173525961358,0.06760704318431521,23.8700008392334,0
2010-09-24,0.010940784360166045,0.09697513353598408,21.709999084472656,0
2010-09-27,0.010826820120298642,0.07506818322707143,22.540000915527344,0
2010-09-28,0.009947968205338886,0.09471000178813571,22.600000381469727,0
2010-09-29,0.00999775889125769,0.0928008171941952,23.25,0
2010-09-30,0.008126450030846609,0.05791063018983933,23.700000762939453,0
2010-10-01,0.007991848232847373,0.05255855265000897,22.5,0
2010-10-04,0.007903535238024647,0.0312827696053688,23.530000686645508,0
2010-10-05,0.008325939050824094,0.06403907566316591,21.760000228881836,0
2010-10-06,0.008303220011633831,0.05652695950020714,21.489999771118164,0
2010-10-07,0.008337625981559309,0.050400377378504224,21.559999465942383,0
2010-10-08,0.008347595545678285,0.05098593899285597,20.709999084472656,0
2010-10-11,0.008102321447728718,0.04040571708912055,18.959999084472656,0
2010-10-12,0.008081259114642804,0.04426488435894371,18.93000030517578,0
2010-10-13,0.008171004774728369,0.04838415784653405,19.06999969482422,0
2010-10-14,0.008273146712575462,0.044571720453871144,19.8799991607666,0
2010-10-15,0.008262002948604597,0.04631516487302623,19.030000686645508,0
2010-10-18,0.00771092470775325,0.03563609741306606,19.09000015258789,0
2010-10-19,0.008368824106095884,0.024127620427111474,20.6299991607666,0
2010-10-20,0.008445402274097784,0.03923446868424807,19.790000915527344,0
2010-10-21,0.008106144397658426,0.050044441238811466,19.270000457763672,0
2010-10-22,0.006890024630903453,0.030743884079249995,18.780000686645508,0
2010-10-25,0.006731525125102881,0.038767449129396114,19.850000381469727,0
2010-10-26,0.0067317080936567944,0.03531875593412659,20.219999313354492,0
2010-10-27,0.006766933960427896,0.03415746810416076,20.709999084472656,0
2010-10-28,0.00668879691107422,0.03741351473748611,20.8799991607666,0
2010-10-29,0.0066695338801237266,0.03385360947334326,21.200000762939453,0
2010-11-01,0.006322250961195222,0.04202177830097287,21.829999923706055,0
2010-11-02,0.004922205219912936,0.029558505025250925,21.56999969482422,0
2010-11-03,0.0049394601949246325,0.033784503587861,19.559999465942383,0
2010-11-04,0.006255580495797177,0.05496586417009608,18.520000457763672,0
2010-11-05,0.006223896859110094,0.05302896166870674,18.260000228881836,0
2010-11-08,0.006294994961702061,0.050063719838827625,18.290000915527344,0
2010-11-09,0.006650457049050112,0.039312598610339755,19.079999923706055,0
2010-11-10,0.006529354664778706,0.035447761667174005,18.469999313354492,0
2010-11-11,0.0065233189227410825,0.03558666824065093,18.639999389648438,0
2010-11-12,0.007196463880653021,0.021240777767313368,20.610000610351562,0
2010-11-15,0.007157427737917384,0.014795387847243546,20.200000762939453,0
2010-11-16,0.0074261197676418565,0.012250090435247163,22.579999923706055,0
2010-11-17,0.007108805774199934,0.002969455757925399,21.760000228881836,0
2010-11-18,0.007812923709635431,0.015491277775785406,18.75,0
2010-11-19,0.007821817785809962,0.016392108783443327,18.040000915527344,0
2010-11-22,0.007813771531547026,0.01255302052831242,18.3700008392334,0
2010-11-23,0.008516250528375912,-0.0022743716593828234,20.6299991607666,0
2010-11-24,0.009105609609569026,0.015374099926428686,19.559999465942383,0
2010-11-26,0.009522674793398418,0.0033784716726330544,22.219999313354492,0
2010-11-29,0.009543066648368905,0.00565511551974196,21.530000686645508,0
2010-11-30,0.009635298145827243,-0.00033757766746278506,23.540000915527344,0
2010-12-01,0.01062211810723087,0.012890473735402086,21.360000610351562,0
2010-12-02,0.010943911945261958,0.021759239906693706,19.389999389648438,0
2010-12-03,0.010093851089768733,0.0051529660415461365,18.010000228881836,0
2010-12-06,0.010064458836224265,0.0003257268134901903,18.020000457763672,0
2010-12-07,0.010054514103878651,0.0027762376389106613,17.989999771118164,0
2010-12-08,0.009927766298644735,0.013732444471840743,17.739999771118164,0
2010-12-09,0.009925438227119407,0.01359544697398496,17.25,0
2010-12-10,0.009928659656685854,0.02334742433326431,17.610000610351562,0
2010-12-13,0.009446481500999665,0.036272613679082744,17.549999237060547,0
2010-12-14,0.009418938105554315,0.0386568410782524,17.610000610351562,0
2010-12-15,0.008629890355095997,0.050270700979500926,17.940000534057617,0
2010-12-16,0.008647037069734844,0.055828149936493876,17.389999389648438,0
2010-12-17,0.008179122222063063,0.04162828253886852,16.110000610351562,0
2010-12-20,0.008177998264518834,0.041277739132942415,16.40999984741211,0
2010-12-21,0.008201922032458562,0.048751240863393,16.489999771118164,0
2010-12-22,0.007173936448533656,0.06746702061909815,15.449999809265137,0
2010-12-23,0.006709140963245649,0.050420575059173744,16.469999313354492,0
2010-12-27,0.005860872072588137,0.06322216188240537,17.670000076293945,0
2010-12-28,0.005872553342244533,0.06152820152716254,17.520000457763672,0
2010-12-29,0.005544171145522333,0.06829548912416628,17.280000686645508,0
2010-12-30,0.0036992173827200435,0.0443864221161725,17.520000457763672,0
2010-12-31,0.0027425023885179114,0.03142422141771384,17.75,0
2011-01-03,0.003370704953795736,0.0392885096107789,17.610000610351562,0
2011-01-04,0.0033488506406029474,0.03981610953849546,17.3799991607666,0
2011-01-05,0.003407178731512154,0.0446246934438308,17.020000457763672,0
2011-01-06,0.0035096604662707923,0.03877342039439147,17.399999618530273,0
2011-01-07,0.003579036576921619,0.03271353157324142,17.139999389648438,0
2011-01-10,0.003490571535843715,0.025448354821110186,17.540000915527344,0
2011-01-11,0.003523558073737239,0.028421322117787362,16.889999389648438,0
2011-01-12,0.003908928918625404,0.0367868924971857,16.239999771118164,0
2011-01-13,0.003706172276379946,0.03984780592878279,16.389999389648438,0
2011-01-14,0.0037977644384457436,0.04133962166960359,15.460000038146973,0
2011-01-18,0.003791967128431932,0.04199477766712767,15.869999885559082,0
2011-01-19,0.004625668374193379,0.029293537270171033,17.309999465942383,0
2011-01-20,0.004515849916018314,0.021452947659887922,17.989999771118164,0
2011-01-21,0.004499684100147111,0.02059166566936743,18.469999313354492,0
2011-01-24,0.004575690101450883,0.027865775059132236,17.649999618530273,0
2011-01-25,0.004574164234471962,0.02801411079499494,17.59000015258789,0
2011-01-26,0.004607665553685926,0.030517446235603707,16.639999389648438,0
2011-01-27,0.004608343651362782,0.03232175309249996,16.149999618530273,0
2011-01-28,0.006258424854008509,0.015908079151855103,20.040000915527344,0
2011-01-31,0.006432713528604029,0.023299858152628028,19.530000686645508,0
2011-02-01,0.0069612919801423185,0.0290438998249265,17.6299991607666,0
2011-02-02,0.006988552790344668,0.02764189408535067,17.299999237060547,0
2011-02-03,0.006934638794991269,0.02460054051362226,16.690000534057617,0
2011-02-04,0.006901011236266744,0.029515465584296408,15.930000305175781,0
2011-02-07,0.006929848197410427,0.037989434388909116,16.280000686645508,0
2011-02-08,0.0069126411116994,0.044022724076245856,15.8100004196167,0
2011-02-09,0.006973979066097229,0.0379818082382124,15.869999885559082,0
2011-02-10,0.006773462819739583,0.029086985170542423,16.09000015258789,0
2011-02-11,0.006804229535937576,0.03692417597289799,15.6899995803833,0
2011-02-14,0.0066868181897397376,0.03194098916707744,15.949999809265137,1
2011-02-15,0.006770143211582393,0.02694539397566076,16.3700008392334,0
2011-02-16,0.006316288600837756,0.043664809348610945,16.719999313354492,0
2011-02-17,0.006264506087720039,0.04817314690079133,16.59000015258789,0
2011-02-18,0.006264797786592057,0.04798628830767382,16.43000030517578,0
2011-02-22,0.007963169015148486,0.02114653114026188,20.799999237060547,0
2011-02-23,0.008125522437478614,0.014322222248664751,22.1299991607666,0
2011-02-24,0.008097038337701735,0.009716940500486881,21.31999969482422,0
2011-02-25,0.008404493062858155,0.018001395549270383,19.219999313354492,0
2011-02-28,0.007268173187443265,0.042514700038773556,18.350000381469727,0
2011-03-01,0.00826524722634524,0.01748525261455014,21.010000228881836,0
2011-03-02,0.007474874007029265,0.0035949170117006712,20.700000762939453,0
2011-03-03,0.008361631393129818,0.022837269795698667,18.600000381469727,0
2011-03-04,0.008576266297659053,0.012922257560288308,19.059999465942383,0
2011-03-07,0.008765619004066489,0.0021352213609844295,20.65999984741211,0
2011-03-08,0.008874355568734558,0.004622765100610549,19.81999969482422,0
2011-03-09,0.008823203172769934,-0.0013576935769896714,20.219999313354492,0
2011-03-10,0.009739474765907011,-0.017615602909509587,21.8799991607666,0
2011-03-11,0.009891558010748903,-0.011185133092681987,20.079999923706055,0
2011-03-14,0.009841472626734751,-0.022988355897828883,21.1299991607666,0
2011-03-15,0.01006603122970642,-0.03649823543431607,24.31999969482422,0
2011-03-16,0.010737527851804065,-0.05134909885747507,29.399999618530273,0
2011-03-17,0.011142974743193753,-0.044826092251962435,26.3700008392334,0
2011-03-18,0.011159896093391648,-0.04420842795913904,24.440000534057617,0
2011-03-21,0.011814659098650235,-0.0314161518995254,20.610000610351562,0
2011-03-22,0.010998389788035997,-0.015006728412102266,20.209999084472656,0
2011-03-23,0.010947921143055137,-0.006081050602587679,19.170000076293945,0
2011-03-24,0.011164086769314662,0.004114027014434196,18.0,0
2011-03-25,0.010916487855053641,-0.003473264555451383,17.90999984741211,0
2011-03-28,0.010823995507557938,-0.012023921385713177,19.440000534057617,0
2011-03-29,0.01023794448382475,0.011478150517646446,18.15999984741211,0
2011-03-30,0.01033007862368627,0.01628495373963701,17.709999084472656,0
2011-03-31,0.009589769755864909,-0.0022776044380001803,17.739999771118164,0
2011-04-01,0.009469595751153512,0.009499577435584161,17.399999618530273,0
2011-04-04,0.009262634201753035,0.018328380753483753,17.5,0
2011-04-05,0.009080145742480705,0.009343824576905524,17.25,0
2011-04-06,0.009086530090301722,0.013978441064966374,16.899999618530273,0
2011-04-07,0.007935820760940763,0.030469163347075723,17.110000610351562,0
2011-04-08,0.007903714293561495,0.01985019248882791,17.8700008392334,0
2011-04-11,0.007789742369533869,0.022956317125643277,16.59000015258789,0
2011-04-12,0.0074954492857964685,0.027077870223467526,17.09000015258789,0
2011-04-13,0.005882447775964158,0.046371055994936405,16.920000076293945,0
2011-04-14,0.0052920206722484745,0.03348853370935112,16.270000457763672,0
2011-04-15,0.0052922404366441324,0.03350002187033563,15.319999694824219,0
2011-04-18,0.004977420999003637,0.006320488507234101,16.959999084472656,0
2011-04-19,0.005033693169902711,0.015623757862337717,15.829999923706055,0
2011-04-20,0.005787002774174406,0.026531073639063596,15.069999694824219,0
2011-04-21,0.005533439455456248,0.022001552580463546,14.6899995803833,0
2011-04-25,0.005533282687562477,0.017821558672578508,15.770000457763672,0
2011-04-26,0.005730375356693753,0.029088502123317594,15.619999885559082,0
2011-04-27,0.005721339734948736,0.02889444762215887,15.350000381469727,0
2011-04-28,0.005594664853687945,0.02515652554269887,14.619999885559082,0
2011-04-29,0.00556485474558645,0.02896150896188132,14.75,0
2011-05-02,0.005562526910070085,0.023056821041725684,15.989999771118164,0
2011-05-03,0.005663312573053677,0.01853498861965952,16.700000762939453,0
2011-05-04,0.005908688383129689,0.011933144689703523,17.079999923706055,0
2011-05-05,0.00625220323585283,-0.0003736296644520909,18.200000762939453,0
2011-05-06,0.006296682841630249,0.006600516595011152,18.399999618530273,0
2011-05-09,0.006277157182267915,0.013999907553599256,17.15999984741211,0
2011-05-10,0.006445277586120564,0.02574326916038805,15.90999984741211,0
2011-05-11,0.006694905642012676,0.022590463576616537,16.950000762939453,1
2011-05-12,0.006735937703043538,0.027536735851111382,16.030000686645508,1
2011-05-13,0.007035866162054351,0.01885059548459278,17.06999969482422,0
2011-05-16,0.0071877612962821455,0.008709684583317001,18.239999771118164,0
2011-05-17,0.006648143260723275,0.019990783071403007,17.549999237060547,0
2011-05-18,0.00680421184187249,0.023227566601220273,16.229999542236328,0
2011-05-19,0.006153762305587007,0.011870702761982432,15.520000457763672,0
2011-05-20,0.006340672435444927,-0.0012702936458084402,17.43000030517578,0
2011-05-23,0.006847444832239134,-0.011822590512922226,18.270000457763672,0
2011-05-24,0.0064979685816479015,-0.02106992854705214,17.81999969482422,0
2011-05-25,0.006339373580755022,-0.024176243869555525,17.06999969482422,0
2011-05-26,0.00639681781351851,-0.02284932684173513,16.09000015258789,0
2011-05-27,0.006447766422113631,-0.021403345065109547,15.979999542236328,0
2011-05-31,0.006936388680109737,-0.009690177849079551,15.449999809265137,0
2011-06-01,0.008492765539796313,-0.028438598729654485,18.299999237060547,0
2011-06-02,0.00840330412487219,-0.022991993758627594,18.09000015258789,0
2011-06-03,0.008450035829069183,-0.023875937554660442,17.950000762939453,0
2011-06-06,0.008592182639083073,-0.0384501037031566,18.489999771118164,0
2011-06-07,0.008490711843297099,-0.04275566542211762,18.06999969482422,0
2011-06-08,0.00811649719838319,-0.054831649675059824,18.790000915527344,0
2011-06-09,0.008219866945489386,-0.03748857082635959,17.770000457763672,0
2011-06-10,0.008482490396265419,-0.055374594738567096,18.860000610351562,0
2011-06-13,0.008437113109832074,-0.047299277148618146,19.610000610351562,0
2011-06-14,0.009020202080774958,-0.029056327983070562,18.260000228881836,0
2011-06-15,0.009722642514576385,-0.0461815907985873,21.31999969482422,0
2011-06-16,0.0094245573546797,-0.05254545548070788,22.729999542236328,0
2011-06-17,0.009442436230227542,-0.05197614095031822,21.850000381469727,0
2011-06-20,0.009506436809600569,-0.03949517938821101,19.989999771118164,0
2011-06-21,0.009835343603108117,-0.014904355519628987,18.860000610351562,0
2011-06-22,0.009907180105323848,-0.020023306911650107,18.520000457763672,0
2011-06-23,0.009862576272914012,-0.02608912446143752,19.290000915527344,0
2011-06-24,0.010019145840143875,-0.04181425326907695,21.100000381469727,0
2011-06-27,0.010238909446442955,-0.03696863138783968,20.559999465942383,0
2011-06-28,0.01042058065861243,-0.034450918428893806,19.170000076293945,0
2011-06-29,0.009429444895900082,-0.0038062538404515234,17.270000457763672,0
2011-06-30,0.009671418855935017,0.006788715898741637,16.520000457763672,0
2011-07-01,0.009859930590700982,0.03192732520815622,15.869999885559082,1
2011-07-05,0.009457651142961763,0.04210637542665041,16.059999465942383,1
2011-07-06,0.009438796775438582,0.0439995862631084,16.34000015258789,1
2011-07-07,0.009481942971076397,0.059267384955302926,15.949999809265137,1
2011-07-08,0.009667155074909565,0.04378892489612407,15.949999809265137,1
2011-07-11,0.010069264194103485,0.03937511374455105,18.389999389648438,1
2011-07-12,0.010165392716730691,0.03407545718300664,19.8700008392334,1
2011-07-13,0.009844913409382034,0.024540878725530124,19.90999984741211,1
2011-07-14,0.009001536588281426,0.035892710676262096,20.799999237060547,1
2011-07-15,0.009045869247160658,0.03961387112946624,19.530000686645508,1
2011-07-18,0.009322260406565983,0.02802080733956025,20.950000762939453,1
2011-07-19,0.009869232550813655,0.039389146562079924,19.209999084472656,1
2011-07-20,0.009485768459212817,0.024720199130742193,19.09000015258789,1
2011-07-21,0.00972141210166687,0.04523184847089867,17.559999465942383,1
2011-07-22,0.00965495577633707,0.04894755111390836,17.520000457763672,1
2011-07-25,0.009279487347329297,0.05535826929105081,19.350000381469727,1
2011-07-26,0.00926762916799382,0.042129258295817706,20.229999542236328,1
2011-07-27,0.010171614249814479,0.007638665906226194,22.979999542236328,1
2011-07-28,0.010010976895549207,-0.0038253062304307583,23.739999771118164,1
2011-07-29,0.009844269834696313,-0.02000436550926077,25.25,1
2011-08-01,0.009137115777274654,-0.03838134259649839,23.65999984741211,1
2011-08-02,0.010545527684030869,-0.06217754789112251,24.790000915527344,0
2011-08-03,0.010678594014378456,-0.05822183244098644,23.3799991607666,0
2011-08-04,0.014054221676040172,-0.11155434989702506,31.65999984741211,0
2011-08-05,0.014082826173783047,-0.10654758885039117,32.0,0
2011-08-08,0.019265732774887547,-0.1493521566389986,48.0,0
2011-08-09,0.0227883116777869,-0.10593619180187808,35.060001373291016,0
2011-08-10,0.0242654846831495,-0.1482856639319311,42.9900016784668,0
2011-08-11,0.026968506622179186,-0.10387222352703707,39.0,0
2011-08-12,0.026989109887779444,-0.1030443299816638,36.36000061035156,0
2011-08-15,0.027601821919028498,-0.07648714749699526,31.8700008392334,0
2011-08-16,0.02721797004388865,-0.09899781819646059,32.849998474121094,0
2011-08-17,0.02722987733909433,-0.09785167617133794,31.579999923706055,0
2011-08-18,0.028141964600230322,-0.14856104865006858,42.66999816894531,0
2011-08-19,0.028134855707247247,-0.1630257815866084,43.04999923706055,0
2011-08-22,0.028205488379797545,-0.15766281132709437,42.439998626708984,0
2011-08-23,0.029660863336377543,-0.12667845061947547,36.27000045776367,0
2011-08-24,0.02979969393787515,-0.09586562320019787,35.900001525878906,0
2011-08-25,0.02989035007006138,-0.10704931169118159,39.7599983215332,0
